source_file,ref_formid,base_formid,base_editorid,base_signature,pos_x,pos_y,pos_z,rot_z
WorkshopFramework.esm,000BAFF9,000BAFF8,Min03ArtillerySchematic,ACTI,45154.582031,-45701.144531,856.003723,196.0429
WorkshopFramework.esm,0A017798,0A017794,WSFW_PreventScrappingVanillaRefHolder_CastleItems,ACTI,338.945282,84.002228,-0.000031,0.0000
WorkshopFramework.esm,0A017797,0A017796,WSFW_PreventExportingVanillaRefHolder_CastleItems,ACTI,286.136353,80.366905,0.000000,0.0000
WorkshopFramework.esm,0A01F213,0A01F210,WSFW_Demo_RIDP_Beer,ACTI,-35.009998,-5.943700,77.143600,0.0000
WorkshopFramework.esm,0A01F214,0A01F210,WSFW_Demo_RIDP_Beer,ACTI,46.504700,17.253000,77.143600,51.5662
WorkshopFramework.esm,0A01F20E,0005C2A1,WorkshopBar01,FURN,0.000000,0.000000,0.000000,0.0000
WorkshopFramework.esm,0A01F212,0A01F210,WSFW_Demo_RIDP_Beer,ACTI,-44.012283,0.712769,77.143578,0.0000
WorkshopFramework.esm,0A01498D,00057D37,BldgShellFloorConcrete01Full,STAT,256.000000,0.000000,0.000000,0.0000
WorkshopFramework.esm,0A01498C,00057D37,BldgShellFloorConcrete01Full,STAT,256.000000,256.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C63,00057D37,BldgShellFloorConcrete01Full,STAT,256.000000,-512.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C62,00057D37,BldgShellFloorConcrete01Full,STAT,0.000000,-512.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C61,00057D37,BldgShellFloorConcrete01Full,STAT,-256.000000,-512.000000,0.000000,0.0000
WorkshopFramework.esm,0A01498B,00057D37,BldgShellFloorConcrete01Full,STAT,-256.000000,256.000000,0.000000,0.0000
WorkshopFramework.esm,0A01498A,00057D37,BldgShellFloorConcrete01Full,STAT,-256.000000,0.000000,0.000000,0.0000
WorkshopFramework.esm,0A014989,00057D37,BldgShellFloorConcrete01Full,STAT,-256.000000,-256.000000,0.000000,0.0000
WorkshopFramework.esm,0A014988,00057D37,BldgShellFloorConcrete01Full,STAT,0.000000,-256.000000,0.000000,0.0000
WorkshopFramework.esm,0A014987,00057D37,BldgShellFloorConcrete01Full,STAT,0.000000,256.000000,0.000000,0.0000
WorkshopFramework.esm,0A014986,00057D37,BldgShellFloorConcrete01Full,STAT,0.000000,0.000000,0.000000,0.0000
WorkshopFramework.esm,0A01498E,00057D37,BldgShellFloorConcrete01Full,STAT,256.000000,-256.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C69,0A01CAED,WSFW_PhantomVendorContainer,CONT,32.000000,-456.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C68,0A01CAED,WSFW_PhantomVendorContainer,CONT,-136.000000,-456.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C67,0A01CAED,WSFW_PhantomVendorContainer,CONT,-288.000000,-456.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C66,0A01CAED,WSFW_PhantomVendorContainer,CONT,24.000000,-328.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C65,0A01CAED,WSFW_PhantomVendorContainer,CONT,-144.000000,-328.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C64,0A01CAED,WSFW_PhantomVendorContainer,CONT,-288.000000,-328.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C60,0A005C5A,WSFW_PhantomVendor_StolenOnly_Unfiltered,NPC_,24.000000,-360.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C5F,0A005C59,WSFW_PhantomVendor_StolenOnly,NPC_,-136.000000,-504.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C5E,0A005C58,WSFW_PhantomVendor_StolenAndNonStolen_Unfiltered,NPC_,-128.000000,-384.000000,0.000000,0.0000
WorkshopFramework.esm,0A005C5D,0A005C57,WSFW_PhantomVendor_StolenAndNonStolen,NPC_,-280.000000,-504.000000,0.000000,0.0000
