editorid,formid,source_file,snapshot_date
00DakArmor_SpikedMetal_Torso,Spiked Metal Chest Piece,FE0C401A,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_SpikedMetal_LegRight,Spiked Metal Right Leg,FE0C4019,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_SpikedMetal_LegLeft,Spiked Metal Left Leg,FE0C4018,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_SpikedMetal_ArmRight,Spiked Metal Right Arm,FE0C4017,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_SpikedMetal_ArmLeft,Spiked Metal Left Arm,FE0C4016,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_PlatedMetal_Torso,Plated Metal Chest Piece,FE0C4024,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_SpikedMetal_Helmet,Spiked Metal Helmet,FE0C4F9A,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_RebarMetal_Torso,Rebar Metal Chest Piece,FE0C4028,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_RebarMetal_LegRight,Rebar Metal Right Leg,FE0C4027,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_RebarMetal_LegLeft,Rebar Metal Left Leg,FE0C4026,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_RebarMetal_ArmRight,Rebar Metal Right Arm,FE0C4025,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_Bucket_Helmet,Bucket Helmet,FE0C4F9C,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_PlatedMetal_LegRight,Plated Metal Right Leg,FE0C4023,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_PlatedMetal_LegLeft,Plated Metal Left Leg,FE0C4022,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_PlatedMetal_ArmRight,Plated Metal Right Arm,FE0C4021,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_PlatedMetal_ArmLeft,Plated Metal Left Arm,FE0C4020,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_Rebar_Helmet,Rebar Skull Helmet,FE0C401F,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_Tanker_Helmet,Tanker Helmet,FE0C401E,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_SpikedMetal_WeldingMask,Spiked Welding Mask,FE0C401D,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_Bladed_Helmet,Bladed Helmet,FE0C401C,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
00DakArmor_RebarMetal_ArmLeft,Rebar Metal Left Arm,FE0C401B,,,,,DakRaiderArmors.esp,2026-05-22 23:14:11
