editorid,formid,source_file,snapshot_date
DLC04_Logo_JacketAndPants_Underarmor_04,Bottle and Cappy Orange Jacket & Jeans,06044DA5,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04ClothesRoundSunglasses,Bottlecap Sunglasses,060424A1,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Disciples_Light_Helmet_02,Disciples Hood,0603B557,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_SpaceSuit_Helmet,Spacesuit Costume Helmet,060296B8,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Light_Helmet_Mask_03,Pack Crow Mask,0602770A,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Light_Helmet_Mask_02,Pack Carnival Mask,06027709,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Light_Helmet_MaskAndHat_01,Pack Deer Mask,06027708,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Heavy_Helmet_Animal_03,Pack Buffalo Helmet,06027707,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Heavy_Helmet_Animal_02,Pack Jaguar Helmet,06027706,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Mason,Mason's Outfit,0604A6A1,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Light_Helmet,Pack Helmet,06027419,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Heavy_Helmet,Pack Moose Helmet,0602740F,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Disciples_Heavy_Helmet,Disciples Head Covering,06026BBD,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Disciples_Helmet_Dixie,Disciples Banded Helmet,06026BB7,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Disciples_Helmet_Male,Disciples Spiked Helmet,06026BB6,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Disciples_Helmet_Nisha,Disciples Bladed Helmet,06026BB5,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Disciples_Light_Helmet_01,Disciples Cowl,06026BB0,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Hunter_Hood,Hunter's Hood,030540FC,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Logo_JacketAndPants_Underarmor_01,Cappy Jacket & Jeans,06044DA8,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Suit_Coastal,Coastal Armor,0304FA88,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Logo_JacketAndPants_Underarmor_03,Bottle and Cappy Red Jacket & Jeans,06044DA6,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_DiverSuit,Diver Suit,0304885A,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC04_Armor_Pack_Light_LegsUnderarmor,Furry Pants & T-Shirt,060520CF,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Marine_UnderArmor_Helmet,Marine Tactical Helmet,0303A557,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_HighConfessorHelm,High Confessor's Helm,030391E8,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_HighConfessorRobes,High Confessor's Robes,030391E6,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_BoS_Larsen,Larsen's Armor,030305BE,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_C_Torso,Heavy Trapper Chest Piece,0300F04E,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_C_LegRight,Heavy Trapper Right Leg,0300F04D,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_C_LegLeft,Heavy Trapper Left Leg,0300F04C,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_C_ArmRight,Heavy Trapper Right Arm,0300F04B,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_C_ArmLeft,Heavy Trapper Left Arm,0300F04A,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_B_Torso,Trapper Chest Piece,0300EE79,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_B_LegRight,Trapper Right Leg,0300EE78,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_B_LegLeft,Trapper Left Leg,0300EE77,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_B_ArmRight,Trapper Right Arm,0300EE76,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Trapper_Size_B_ArmLeft,Trapper Left Arm,0300EE75,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC03_Armor_Marine_Helmet,Marine Armor Helmet,03009E58,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC01_ClothesMechanistArmor,Mechanist's Armor,01008BC1,,,,,community fixes merged.esp,2026-05-22 23:14:11
DLC01_Armor_Robot_Helmet_SentryBot,Sentry Bot Helmet,0100864E,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_GunnerGuard_UnderArmor,Gunner Guard Outfit,00223CFA,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesMaxsonCoat,Maxson's Battlecoat,001FE1A6,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Kells,Kells' Armor,001F1A7F,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Cade,Cade's Armor,001F1A7C,,,,,community fixes merged.esp,2026-05-22 23:14:11
ArmorMinutemanGeneralHat,Minutemen General's Hat,001C2216,,,,,community fixes merged.esp,2026-05-22 23:14:11
ArmorMinutemanGeneral,Minutemen General's Uniform,001C2214,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_Railroad05,Railroad Armored Coat Mk V,001BBCB9,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_Railroad04,Railroad Armored Coat Mk IV,001BBCB8,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_Railroad03,Railroad Armored Coat Mk III,001BBCB7,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_Railroad02,Railroad Armored Coat Mk II,001BBCB6,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_Railroad01,Railroad Armored Coat Mk I,001BBCB5,,,,,community fixes merged.esp,2026-05-22 23:14:11
InstM02LiamsGlasses,Liam's Glasses,001B5B26,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_HazmatSuitDamaged,Damaged Hazmat Suit,0018B214,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaStarsNStripes,Stars and Stripes Bandana,0017E925,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaStripes,Striped Bandana,0017E924,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaGunnerGreen,Gunner's Green Bandana,0017E923,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaGunnerCamo,Gunner's Camo Bandana,0017E922,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaSkull,Skull Bandana,0017E91D,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaMonkey,Jangles Bandana,0017E91C,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaLeopard,Leopard Print Bandana,0017E91B,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesDog_BandanaBlue,Blue Bandana,0017E917,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Soldier,Brotherhood Fatigues,00169523,,,,,community fixes merged.esp,2026-05-22 23:14:11
DBTech_Armor_Highschool_Jacket,DB Tech Varsity Uniform,001641F8,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_Highschool_JacketRed,Letterman's Jacket and Jeans,001574C7,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_RR303BoSDisguise,Brotherhood of Steel Uniform,00148B86,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Quinlan,Quinlan's Armor,00136335,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Teagan,Teagan's Armor,00136166,,,,,community fixes merged.esp,2026-05-22 23:14:11
ClothesCourserJacket,Courser Uniform,0012A332,,,,,community fixes merged.esp,2026-05-22 23:14:11
ArmorKellogg,Kellogg's Outfit,001153DB,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_HardHat,Hard Hat,000F6D86,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Science_Scribe,Science Scribe's Armor,000E44FF,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Field_Scribe,Field Scribe's Armor,000E370E,,,,,community fixes merged.esp,2026-05-22 23:14:11
Armor_BoS_Knight_Lancer,Bomber Jacket,000E1AF6,,,,,community fixes merged.esp,2026-05-22 23:14:11
