editorid,formid,source_file,snapshot_date
DLC04_SkinBloodworm,,0600A1A8,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_SkinCaveCricket,,0600AAFF,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_SkinSwarm,,0600B029,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_SkinRadRat01,,0600C608,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_SkinRadAnt01,,0600CE5F,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_SpaceSuit,Spacesuit Costume,0600D2AE,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinDeathclawGlowingQuantum,,0600D328,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinRadGorilla,,0600D346,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinBrahmiluff,,0600D349,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinGatorclaw,,0600D356,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinRadGazelle,,0600D35A,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_ArmLeft_RaiderOverboss,Overboss Power Left Arm,0600DC27,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_ArmRight_RaiderOverboss,Overboss Power Right Arm,0600DC28,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_Helm_RaiderOverboss,Overboss Power Helm,0600DC29,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_LegRight_RaiderOverboss,Overboss Power Right Leg,0600DC2A,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_Torso_RaiderOverboss,Overboss Power Chest Piece,0600DC2B,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_LegLeft_RaiderOverboss,Overboss Power Left Leg,0600DC2C,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04AnimatronicSkinNaked,,0600EFFA,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_ArmLeft_NukaCola,T-51 Left Arm,06011511,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_ArmLeft_Placeholder,T-51 Left Arm,06011512,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_ArmRight_NukaCola,T-51 Right Arm,06011513,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_ArmRight_Placeholder,T-51 Right Arm,06011514,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_Helmet_NukaCola,T-51 Helm,06011515,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_Helmet_Placeholder,T-51 Helm,06011516,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_LegLeft_NukaCola,T-51 Left Leg,06011517,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_LegLeft_Placeholder,T-51 Left Leg,06011518,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_LegRight_NukaCola,T-51 Right Leg,06011519,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_LegRight_Placeholder,T-51 Right Leg,0601151A,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_Torso_NukaCola,T-51 Chest Piece,0601151B,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_Armor_Power_T51_Torso_Placeholder,T-51 Chest Piece,0601151C,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinNukalurkSpawn,,06012340,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinNukalurkQueen,,06012341,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinNukalurkHunterGlow,MirelurkHunter,06012342,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinNukalurkGlowingKing,Deep King,06012343,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04SkinNukalurkGlowing,,06012344,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_SkinBloodwormBaby,,06013834,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_MS01Glasses,Cappy Glasses,06013A47,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04_AnimatronicAlienNaked,,06019128,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04ClownGhoulDressRndColor,,06019E71,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04CLownGhoulArmwrapsRndColor,,06019E72,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04ClownGhoulPantsRndColor,,06019E73,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
DLC04ClownGhoulShirtRndColor,,06019E74,,,,,DLCNukaWorld.esm,2026-05-22 23:14:11
