editorid,formid,source_file,snapshot_date
00DCHatPrewarBaseballCap,Pre-War Baseball Cap,FE01B800,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitUSArmyGeneralOvercoat,US Army General Overcoat,FE01B915,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCMQ04SlasherMask,Pint-Sized Slasher Mask,FE01B911,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitVaultBoyWatch,Vault-Boy Watch,FE01B910,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandHat04,Ballcap with Glasses,FE01B90C,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCGlassesTortiseshell,Tortoiseshell Glasses,FE01B905,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCGlassesThreeDog,Good Fight Glasses,FE01B904,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCGlassesShades,Sunglasses,FE01B903,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCGlassesReadingClr,Tinted Reading Glasses,FE01B902,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCGlassesReading,Reading Glasses,FE01B901,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHatScoutAdult,Wasteland Scout Hat,FE01B87C,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCMS02SuitHelmetAntagonizer,The AntAgonizer's Helmet,FE01B82C,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCMS02SuitAntagonizer,The AntAgonizer's Costume,FE01B82B,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWasteland03,Wasteland Settler Outfit,FE01B82A,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandHat02,Stormchaser Hat,FE01B829,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandMerchant01,Roving Trader Outfit,FE01B828,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandMerchantHat,Roving Trader Hat,FE01B827,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHatPrewarHat,Pre-War Hat,FE01B826,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHatPrewarBonnet,Pre-War Bonnet,FE01B825,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHatParty,Party Hat,FE01B824,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitOasisVillager,Oasis Villager Robe,FE01B823,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitOasisDruid,Oasis Robe,FE01B822,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitOasisVillagerHood,Oasis Druid Hood,FE01B821,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitNightVisionGoggles,Night-Vision Goggles,FE01B820,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandHat01,Motorcycle Helmet,FE01B81F,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandHat01Variant,Motorcycle Cop Helmet,FE01B81E,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCMS02SuitHelmetMechanist,Mechanist's Helmet,FE01B81D,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCMS02SuitMechanist,Mechanist's Armor,FE01B81C,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCMS06LincolnsHat,Lincoln's Hat,FE01B81B,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCArmorLeather,Leather Armor,FE01B81A,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitProjectPurityDoctor,Lab Technician Outfit,FE01B819,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitPrewarBusinesswearDirtyDark,Grimy Pre-War Businesswear,FE01B818,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitGeneralOvercoat,General Chase's Overcoat,FE01B817,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHelmetEyebot,Eyebot Helmet,FE01B816,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitEulogyJones,Eulogy Jones' Suit,FE01B814,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitEulogyJonesHat,Eulogy Jones' Hat,FE01B813,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCGlassesDoctorLi,Scientist's Glasses,FE01B812,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitColonelAutumn,Colonel Autumn's Uniform,FE01B811,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitPrewarBusinesswearDirty,Dirty Pre-War Businesswear,FE01B810,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCArmorReconHelmet,Recon Armor Helmet,FE01B80D,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCArmorRecon,Recon Armor,FE01B80C,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitChineseCommandoJumpsuit,Chinese Jumpsuit,FE01B808,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitChineseCommandoHat,Chinese Commando Hat,FE01B807,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCButtonsWig,Button's Wig,FE01B806,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWasteland01,Brahmin-Skin Outfit,FE01B805,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitWastelandHat05,Bandana,FE01B804,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHatRagamuffinAdult,Ragamuffin Tophat,FE01B803,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCHatPolice,Police Hat,FE01B802,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
00DCOutfitBlastoffHelmetAdult,Blastoff Helmet,FE01B801,,,,,CWOutfitPackPart2.esl,2026-05-22 23:14:11
