editorid,formid,source_file,snapshot_date
Wulf_Junkernaught_Torso2,Junkernaught Bombshell Armor,FE014005,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkHelmet,Junkernaught Turret Helmet,FE01400F,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkHood,Junkernaught Hood,FE01400E,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_ShovelHelmet,Junkernaught Shovel Helmet,FE01400D,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkMask,Junkernaught Mask,FE01400C,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JetMask,Jet Fiend Mask,FE014F99,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkArmRight,Junkernaught Right Arm,FE01400B,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkArmLeft,Junkernaught Left Arm,FE01400A,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkLegRight,Junkernaught Right Leg,FE014009,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JunkLegLeft,Junkernaught Left Leg,FE014008,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_JetMaskEmpty,Empty Jet Mask,FE014007,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
Wulf_Junkernaught_Torso1,Junkernaught ProPain Armor,FE014006,,,,,JunkernaughtRaiders.esl,2026-05-22 23:14:11
