editorid,formid,source_file,snapshot_date
Armor_HellfireHelmet,Makeshift Hellfire Power Helmet,31000FB8,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_YangHelmet,Yang's Helm,31000FB9,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_YinHelmet,Yin's Helm,31000FBA,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_RaidHelmet,Raid Power Helmet,31000FAA,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_MutantSlayerHelmet,Mutant Slayer,31000FAB,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_T45Helmet,T-45 Power Helmet,31000FAC,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_HellRodHelmet,HellRod,31000FAD,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_PatriotHelmet,Patriot,31000FAE,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_T51Helmet,T-51 Power Helmet,31000FAF,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_NukaPimpHelmet,Nuka Pimp,31000FB0,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_VIMHelmet,VIM!,31000FB1,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_T60Helmet,T-60 Power Helmet,31000FB2,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_AtomCatHelmet,Zeke's Atom Cat,31000FB3,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_RedMegHelmet,Red Meg,31000FB4,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_X01Helmet,X01 Power Helmet,31000FB5,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_EnclaveX02Helmet,Devil's Eye,31000FB6,,,,,PowerHelmets.esp,2026-05-22 23:14:11
Armor_HydraulicForgeHelmet,Hydraulic Forge,31000FB7,,,,,PowerHelmets.esp,2026-05-22 23:14:11
