editorid,formid,source_file,snapshot_date
eXo_tumba_MM_Armor_Dynamic,Minutemen Ranger Armor,FE050FB4,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
eXo_tumba_MM_Armor_Underarmor,Minutemen Ranger Armor (Underarmor),FE050A0A,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
eXo_tumba_MMM_Armor_Underarmor,Minutemen Marshal Armor (Underarmor),FE050A00,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_ArmorRonnieNP,Minutemen Ranger Armor,FE04F0E1,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_UniqueArmor,Minutemen Deserter Armor,FE04F09B,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_UniqueHelmet,Minutemen Deserter Hat,FE04F09A,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor_MerchantHelmet,Minutemen Tycoon Helmet,FE04F086,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_CombatArmorLight,Minutemen Light Combat Armor,FE04F07C,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_CombatHelmet02,Minutemen Field Helmet and Goggles,FE04F07A,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_CombatHelmet01,Minutemen Field Helmet,FE04F079,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_UnderArmor,Minutemen Blue Outfit,FE04F076,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Beret,Minutemen Beret,FE04F074,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_CombatArmorHeavy,Minutemen Combat Armor,FE04F072,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_CoatHelmet,Minutemen Scavenger Helmet,FE04F06D,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_CoatArmor,Minutemen Scavenger Armor,FE04F06B,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor_GasmaskFull,Minutemen Gas Mask,FE04F01F,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor_Minutemen_Scout,Minutemen Scout Outfit,FE04F01E,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor_GasmaskHat,Minutemen Gas Mask Hat,FE04F01D,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor_GasmaskCap,Minutemen Gas Mask Cap,FE04F01C,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MMM_Helmet,Minutemen Marshal Hat,FE04F016,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MMM_Armor_Preston,Minutemen Tan Marshal Armor,FE04F015,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MMM_ArmorOlive,Minutemen Olive Marshal Armor,FE04F014,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MMM_ArmorBlue,Minutemen Blue Marshal Armor,FE04F013,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_bountyhunterArmor2Hands,Minutemen Bounty Hunter Armor,FE04F00E,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_bountyhunter_Helmet,Minutemen Bounty Hunter Hat,FE04F00D,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor_Duster,Minutemen Ranger Duster Armor,FE04F00A,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Helmet,Minutemen Ranger Hat,FE04F009,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
tumba_MM_Armor,Minutemen Ranger Armor,FE04F008,,,,,tumba_Minutemen-eXospanded.esp,2026-05-22 23:14:11
