editorid,formid,source_file,snapshot_date
tumba_MM_ArmorRonnieNP,Minutemen Ranger Armor,FE04F0E1,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_UniqueArmor,Minutemen Deserter Armor,FE04F09B,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_UniqueHelmet,Minutemen Deserter Hat,FE04F09A,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_MerchantHelmetNP,Minutemen Tycoon Helmet,FE04F08F,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_SkinMoleratBroodmother,,FE04F08C,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_MerchantNP,Minutemen Tycoon Armor,FE04F088,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_MerchantHelmet,Minutemen Tycoon Helmet,FE04F086,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_CombatArmorLight,Minutemen Light Combat Armor,FE04F07C,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_CombatHelmet02,Minutemen Field Helmet and Goggles,FE04F07A,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_CombatHelmet01,Minutemen Field Helmet,FE04F079,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_UnderArmor,Minutemen Blue Outfit,FE04F076,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Beret,Minutemen Beret,FE04F074,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_CombatArmorHeavy,Minutemen Combat Armor,FE04F072,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_CoatHelmet,Minutemen Scavenger Helmet,FE04F06D,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_CoatArmor,Minutemen Scavenger Armor,FE04F06B,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_Armor_Power_T45_Torso,Minutemen PA Chest Piece,FE04F057,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_Armor_Power_T45_LegRight,Minutemen PA Right Leg,FE04F056,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_Armor_Power_T45_LegLeft,Minutemen PA Left Leg,FE04F055,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_Armor_Power_T45_Helm,Minutemen PA Helm,FE04F054,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_Armor_Power_T45_ArmRight,Minutemen PA Right Arm,FE04F053,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
Tumba_MM_Armor_Power_T45_ArmLeft,Minutemen PA Left Arm,FE04F052,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_GasmaskFull,Minutemen Gas Mask,FE04F01F,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_Minutemen_Scout,Minutemen Scout Outfit,FE04F01E,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_GasmaskHat,Minutemen Gas Mask Hat,FE04F01D,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_GasmaskCap,Minutemen Gas Mask Cap,FE04F01C,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MMM_Helmet,Minutemen Marshal Hat,FE04F016,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MMM_Armor_Preston,Minutemen Tan Marshal Armor,FE04F015,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MMM_ArmorOlive,Minutemen Olive Marshal Armor,FE04F014,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MMM_ArmorBlue,Minutemen Blue Marshal Armor,FE04F013,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_bountyhunterArmor2Hands,Minutemen Bounty Hunter Armor,FE04F00E,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_bountyhunter_Helmet,Minutemen Bounty Hunter Hat,FE04F00D,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor_Duster,Minutemen Ranger Duster Armor,FE04F00A,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Helmet,Minutemen Ranger Hat,FE04F009,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
tumba_MM_Armor,Minutemen Ranger Armor,FE04F008,,,,,Tumba_MM_Armor_Collection.esp,2026-05-22 23:14:11
